voltage(V), current(mA), battery_percent, battery_temperature(Celsius), remaining_battery_charge(mAh), battery_capacity(mAh), battery_technology
3.768,-2725.832,1,32.5,153.85,3080,Unknown
3.768,-2940.981,1,32.5,153.85,3080,Unknown
3.809,-2986.452,1,32.6,184.62,3080,Unknown
3.809,-2948,1,32.6,184.62,3080,Unknown
3.809,-2886.049,1,32.6,184.62,3080,Unknown
3.809,-2973.329,1,32.6,184.62,3080,Unknown
3.809,-2951.051,1,32.6,184.62,3080,Unknown
3.809,-2743.837,1,32.6,184.62,3080,Unknown
3.809,-2944.338,1,32.6,184.62,3080,Unknown
3.809,-2985.231,1,32.6,184.62,3080,Unknown
3.809,-2986.757,1,32.6,184.62,3080,Unknown
3.809,-2987.367,1,32.6,184.62,3080,Unknown
3.809,-2820.131,1,32.6,184.62,3080,Unknown
3.809,-2986.147,1,32.6,184.62,3080,Unknown
3.809,-2868.044,1,32.6,184.62,3080,Unknown
3.851,-2556.459,2,34.3,184.62,3080,Unknown
3.851,-2853.7,2,34.3,184.62,3080,Unknown
3.851,-2860.719,2,34.3,184.62,3080,Unknown
3.851,-2989.198,2,34.3,184.62,3080,Unknown
3.851,-2981.874,2,34.3,184.62,3080,Unknown
3.851,-2992.25,2,34.3,184.62,3080,Unknown
3.851,-2988.283,2,34.3,184.62,3080,Unknown
3.851,-2990.114,2,34.3,184.62,3080,Unknown
3.851,-2990.724,2,34.3,184.62,3080,Unknown
3.851,-2993.471,2,34.3,184.62,3080,Unknown
3.851,-2990.114,2,34.3,184.62,3080,Unknown
3.851,-2994.997,2,34.3,184.62,3080,Unknown
3.891,-2993.471,2,35.1,184.62,3080,Unknown
3.891,-2987.978,2,35.1,184.62,3080,Unknown
3.891,-2989.809,2,35.1,184.62,3080,Unknown
3.891,-2992.555,2,35.1,184.62,3080,Unknown
3.891,-2987.978,2,35.1,184.62,3080,Unknown
3.891,-2992.25,2,35.1,184.62,3080,Unknown
3.891,-2994.081,2,35.1,184.62,3080,Unknown
3.891,-2990.419,2,35.1,184.62,3080,Unknown
3.891,-2988.588,2,35.1,184.62,3080,Unknown
3.891,-2989.809,2,35.1,184.62,3080,Unknown
3.891,-2989.504,2,35.1,184.62,3080,Unknown
3.891,-2989.504,2,35.1,184.62,3080,Unknown
3.917,-2991.335,2,35.8,215.39,3080,Unknown
3.917,-2992.25,2,35.8,215.39,3080,Unknown
3.917,-2990.114,2,35.8,215.39,3080,Unknown
3.917,-2991.64,2,35.8,215.39,3080,Unknown
3.917,-2990.724,2,35.8,215.39,3080,Unknown
3.917,-2992.555,2,35.8,215.39,3080,Unknown
3.917,-2992.555,2,35.8,215.39,3080,Unknown
3.917,-2994.081,2,35.8,215.39,3080,Unknown
3.917,-2993.776,2,35.8,215.39,3080,Unknown
3.917,-2988.588,2,35.8,215.39,3080,Unknown
3.917,-2993.166,2,35.8,215.39,3080,Unknown
3.917,-2994.997,2,35.8,215.39,3080,Unknown
3.947,-2999.269,3,36.4,215.39,3080,Unknown
3.954,-2992.555,3,36.5,215.39,3080,Unknown
3.954,-2996.217,3,36.5,215.39,3080,Unknown
3.954,-2997.133,3,36.5,215.39,3080,Unknown
3.977,-2997.743,3,36.9,246.16,3080,Unknown
3.98,-2996.523,4,37,246.16,3080,Unknown
3.98,-2997.133,4,37,246.16,3080,Unknown
3.98,-2966.31,4,37,246.16,3080,Unknown
3.984,-2996.828,4,37.1,246.16,3080,Unknown
3.984,-2999.88,4,37.1,246.16,3080,Unknown
3.984,-2995.302,4,37.1,246.16,3080,Unknown
3.984,-2999.269,4,37.1,246.16,3080,Unknown
3.988,-2992.861,4,37.2,276.93,3080,Unknown
3.989,-2994.081,5,37.3,276.93,3080,Unknown
3.991,-2997.438,5,37.3,276.93,3080,Unknown
3.993,-3001.405,5,37.5,276.93,3080,Unknown
3.993,-2987.673,6,37.5,276.93,3080,Unknown
3.993,-3001.405,6,37.5,276.93,3080,Unknown
3.993,-2998.049,6,37.5,276.93,3080,Unknown
3.993,-2994.386,6,37.5,276.93,3080,Unknown
3.993,-2997.133,6,37.5,276.93,3080,Unknown
3.994,-2994.081,6,37.6,307.7,3080,Unknown
3.996,-2991.945,6,37.7,307.7,3080,Unknown
3.997,-3001.1,7,37.8,307.7,3080,Unknown
3.997,-2998.049,7,37.8,307.7,3080,Unknown
3.997,-2996.217,7,37.8,307.7,3080,Unknown
3.997,-2998.964,7,37.8,307.7,3080,Unknown
3.997,-2993.471,7,37.8,307.7,3080,Unknown
3.998,-3002.626,7,38,338.47,3080,Unknown
4,-2996.523,8,38.1,338.47,3080,Unknown
4,-3001.1,8,38.1,338.47,3080,Unknown
4.003,-2996.217,8,38.2,338.47,3080,Unknown
4.003,-2982.485,8,38.2,338.47,3080,Unknown
4.003,-2991.64,8,38.2,338.47,3080,Unknown
4.003,-3000.185,8,38.2,338.47,3080,Unknown
4.003,-2997.743,8,38.2,338.47,3080,Unknown
4.005,-2998.964,9,38.4,369.24,3080,Unknown
4.005,-2998.354,9,38.4,369.24,3080,Unknown
4.007,-2998.354,9,38.4,369.24,3080,Unknown
4.007,-2994.692,9,38.4,369.24,3080,Unknown
4.007,-2980.959,9,38.4,369.24,3080,Unknown
4.007,-3001.405,9,38.4,369.24,3080,Unknown
4.008,-2998.049,9,38.5,369.24,3080,Unknown
4.008,-2991.335,9,38.5,369.24,3080,Unknown
4.008,-2997.743,9,38.5,369.24,3080,Unknown
4.01,-2996.828,9,38.6,400.01,3080,Unknown
4.012,-2998.354,10,38.7,400.01,3080,Unknown
4.012,-2994.997,10,38.7,400.01,3080,Unknown
4.012,-2995.607,10,38.7,400.01,3080,Unknown
4.014,-3002.016,10,38.8,400.01,3080,Unknown
4.015,-2994.997,10,38.9,400.01,3080,Unknown
4.015,-2997.133,10,38.9,400.01,3080,Unknown
4.015,-2994.692,10,38.9,400.01,3080,Unknown
4.015,-2999.574,10,38.9,400.01,3080,Unknown
4.016,-2999.88,11,38.9,430.78,3080,Unknown
4.016,-2994.386,11,38.9,430.78,3080,Unknown
4.018,-3001.711,11,39,430.78,3080,Unknown
4.021,-2995.302,11,39.1,430.78,3080,Unknown
4.021,-2995.607,11,39.1,430.78,3080,Unknown
4.021,-2999.269,11,39.1,430.78,3080,Unknown
4.023,-2996.523,11,39.1,461.55,3080,Unknown
4.023,-2994.997,11,39.1,461.55,3080,Unknown
4.023,-2999.88,11,39.1,461.55,3080,Unknown
4.023,-2998.354,11,39.1,461.55,3080,Unknown
4.024,-2999.269,12,39.2,461.55,3080,Unknown
4.026,-2998.659,12,39.3,461.55,3080,Unknown
4.026,-2997.743,12,39.3,461.55,3080,Unknown
4.026,-2998.049,12,39.3,461.55,3080,Unknown
4.027,-3000.185,12,39.4,461.55,3080,Unknown
4.028,-2995.302,13,39.4,461.55,3080,Unknown
4.029,-2998.049,13,39.4,492.32,3080,Unknown
4.031,-2994.997,13,39.5,492.32,3080,Unknown
4.032,-3000.185,13,39.5,492.32,3080,Unknown
4.032,-2993.166,13,39.5,492.32,3080,Unknown
4.036,-2976.686,14,39.6,523.09,3080,Unknown
4.036,-2994.386,14,39.6,523.09,3080,Unknown
4.036,-2995.912,14,39.6,523.09,3080,Unknown
4.036,-3000.795,14,39.6,523.09,3080,Unknown
4.038,-2997.743,14,39.7,523.09,3080,Unknown
4.038,-2994.692,14,39.7,523.09,3080,Unknown
4.04,-2998.659,15,39.7,523.09,3080,Unknown
4.04,-2992.861,15,39.7,523.09,3080,Unknown
4.043,-2998.659,15,39.8,553.86,3080,Unknown
4.043,-2998.354,15,39.8,553.86,3080,Unknown
4.043,-2999.88,15,39.8,553.86,3080,Unknown
4.046,-2997.133,16,40,584.63,3080,Unknown
4.046,-2997.133,16,40,584.63,3080,Unknown
4.048,-2998.049,16,40,584.63,3080,Unknown
4.05,-2999.574,16,40.1,584.63,3080,Unknown
4.05,-3000.49,16,40.1,584.63,3080,Unknown
4.052,-2995.912,17,40.2,584.63,3080,Unknown
4.052,-2998.049,17,40.1,615.4,3080,Unknown
4.052,-2999.574,17,40.1,615.4,3080,Unknown
4.054,-3000.185,17,40.2,615.4,3080,Unknown
4.057,-3001.1,18,40.3,615.4,3080,Unknown
4.057,-3001.405,18,40.3,615.4,3080,Unknown
4.057,-2998.354,18,40.3,615.4,3080,Unknown
4.057,-3001.711,18,40.4,646.17,3080,Unknown
4.059,-2996.828,18,40.4,646.17,3080,Unknown
4.059,-2999.88,18,40.4,646.17,3080,Unknown
4.059,-2998.354,18,40.4,646.17,3080,Unknown
4.059,-2998.049,18,40.4,646.17,3080,Unknown
4.059,-2994.386,18,40.4,646.17,3080,Unknown
4.059,-3000.185,18,40.4,646.17,3080,Unknown
4.059,-2996.523,18,40.4,646.17,3080,Unknown
4.059,-3000.185,18,40.4,646.17,3080,Unknown
4.059,-2998.659,18,40.4,646.17,3080,Unknown
4.061,-2996.217,19,40.5,646.17,3080,Unknown
4.061,-2995.607,19,40.5,646.17,3080,Unknown
4.064,-3001.1,19,40.5,676.94,3080,Unknown
4.065,-3001.711,19,40.5,676.94,3080,Unknown
4.066,-3003.237,19,40.6,676.94,3080,Unknown
4.066,-2999.574,19,40.6,676.94,3080,Unknown
4.066,-2995.302,19,40.6,676.94,3080,Unknown
4.067,-2999.88,20,40.6,676.94,3080,Unknown
4.068,-2998.659,20,40.6,707.71,3080,Unknown
4.068,-2999.574,20,40.6,707.71,3080,Unknown
4.071,-3002.016,21,40.8,707.71,3080,Unknown
4.071,-2996.217,21,40.8,707.71,3080,Unknown
4.071,-2997.743,21,40.8,707.71,3080,Unknown
4.072,-2997.743,21,40.8,707.71,3080,Unknown
4.073,-3002.016,21,40.8,707.71,3080,Unknown
4.074,-3002.016,21,40.8,738.48,3080,Unknown
4.074,-2999.269,21,40.8,738.48,3080,Unknown
4.074,-2997.743,22,40.8,738.48,3080,Unknown
4.074,-2997.438,22,40.8,738.48,3080,Unknown
4.074,-2883.302,22,40.8,738.48,3080,Unknown
4.074,-2385.865,22,40.8,738.48,3080,Unknown
4.074,-2387.391,22,40.8,738.48,3080,Unknown
4.074,-2381.593,22,40.8,738.48,3080,Unknown
4.027,-2387.086,22,41,738.48,3080,Unknown
4.027,-2389.222,22,41,738.48,3080,Unknown
4.027,-2388.307,22,41,738.48,3080,Unknown
4.027,-2387.086,22,41,738.48,3080,Unknown
4.027,-2387.697,22,41,738.48,3080,Unknown
4.027,-2390.138,22,41,738.48,3080,Unknown
4.027,-2389.528,22,41,738.48,3080,Unknown
4.027,-2390.443,22,41,738.48,3080,Unknown
4.027,-2388.307,22,41,738.48,3080,Unknown
4.027,-2386.171,22,41,738.48,3080,Unknown
4.027,-2390.443,22,41,738.48,3080,Unknown
4.027,-2387.391,22,41,738.48,3080,Unknown
4.024,-2385.56,22,40.4,738.48,3080,Unknown
4.024,-2387.697,22,40.4,738.48,3080,Unknown
4.024,-2390.443,22,40.4,738.48,3080,Unknown
4.024,-2389.833,22,40.4,738.48,3080,Unknown
4.024,-2392.579,22,40.4,738.48,3080,Unknown
4.024,-2394.105,22,40.4,738.48,3080,Unknown
4.024,-2393.8,22,40,738.48,3080,Unknown
4.025,-2394.105,23,39.8,738.48,3080,Unknown
4.024,-2391.053,23,39.8,769.25,3080,Unknown
4.024,-2392.579,23,39.8,769.25,3080,Unknown
4.024,-2393.8,23,39.8,769.25,3080,Unknown
4.024,-2387.697,23,39.8,769.25,3080,Unknown
4.024,-2388.917,23,39.8,769.25,3080,Unknown
4.024,-2392.579,23,39.8,769.25,3080,Unknown
4.024,-2393.495,23,39.8,769.25,3080,Unknown
4.024,-2394.41,23,39.8,769.25,3080,Unknown
4.024,-2393.19,23,39.8,769.25,3080,Unknown
4.024,-2391.053,23,39.8,769.25,3080,Unknown
4.024,-2391.053,23,39.8,769.25,3080,Unknown
4.024,-2393.8,23,39.8,769.25,3080,Unknown
4.025,-2392.579,23,39.7,769.25,3080,Unknown
4.025,-2391.664,23,39.7,769.25,3080,Unknown
4.025,-2391.359,23,39.7,769.25,3080,Unknown
4.026,-2393.495,23,39.6,769.25,3080,Unknown
4.027,-2393.19,23,39.6,769.25,3080,Unknown
4.027,-2390.443,23,39.6,769.25,3080,Unknown
4.027,-2394.105,23,39.6,769.25,3080,Unknown
4.027,-2393.495,23,39.6,769.25,3080,Unknown
4.027,-2391.969,24,39.6,769.25,3080,Unknown
4.027,-2392.885,24,39.6,769.25,3080,Unknown
4.027,-2392.274,24,39.6,769.25,3080,Unknown
4.027,-2394.41,24,39.6,769.25,3080,Unknown
4.027,-2394.105,24,39.6,769.25,3080,Unknown
4.027,-2391.664,24,39.6,769.25,3080,Unknown
4.027,-2394.716,24,39.6,769.25,3080,Unknown
4.028,-2392.274,24,39.6,800.02,3080,Unknown
4.03,-2392.579,24,39.5,800.02,3080,Unknown
4.03,-2391.664,24,39.5,800.02,3080,Unknown
4.031,-2393.19,24,39.4,800.02,3080,Unknown
4.031,-2392.274,24,39.4,800.02,3080,Unknown
4.031,-2388.612,24,39.4,800.02,3080,Unknown
4.031,-2389.528,24,39.4,800.02,3080,Unknown
4.032,-2395.631,25,39.3,830.79,3080,Unknown
4.032,-2387.086,25,39.3,830.79,3080,Unknown
4.032,-2384.34,25,39.3,830.79,3080,Unknown
4.032,-2392.579,25,39.3,830.79,3080,Unknown
4.035,-2393.8,25,39.2,830.79,3080,Unknown
4.035,-2393.8,25,39.2,830.79,3080,Unknown
4.035,-2392.579,25,39.2,830.79,3080,Unknown
4.035,-2390.748,25,39.2,830.79,3080,Unknown
4.035,-2393.495,25,39.2,830.79,3080,Unknown
4.035,-2391.969,25,39.2,830.79,3080,Unknown
4.035,-2393.19,25,39.2,830.79,3080,Unknown
4.035,-2392.579,25,39.2,830.79,3080,Unknown
4.035,-2396.547,25,39.2,830.79,3080,Unknown
4.035,-2394.105,25,39.2,830.79,3080,Unknown
4.035,-2395.631,25,39.2,830.79,3080,Unknown
4.035,-2396.241,25,39.1,830.79,3080,Unknown
4.035,-2394.41,25,39.1,830.79,3080,Unknown
4.035,-2392.579,25,39.1,830.79,3080,Unknown
4.037,-2390.748,25,39.1,830.79,3080,Unknown
4.037,-2394.105,25,39.1,830.79,3080,Unknown
4.038,-2394.41,26,39.1,830.79,3080,Unknown
4.038,-2397.767,26,39,861.56,3080,Unknown
4.038,-2396.241,26,39,861.56,3080,Unknown
4.04,-2391.969,26,39,861.56,3080,Unknown
4.04,-2392.885,26,39,861.56,3080,Unknown
4.04,-2391.664,26,39,861.56,3080,Unknown
4.04,-2392.885,26,39,861.56,3080,Unknown
4.042,-2391.053,27,39,861.56,3080,Unknown
4.042,-2393.495,27,39,861.56,3080,Unknown
4.042,-2391.053,27,39,861.56,3080,Unknown
4.042,-2391.664,27,39,861.56,3080,Unknown
4.042,-2393.495,27,39,861.56,3080,Unknown
4.043,-2396.852,27,39,892.33,3080,Unknown
4.043,-2394.716,27,39,892.33,3080,Unknown
4.043,-2394.105,27,39,892.33,3080,Unknown
4.044,-2391.664,27,39,892.33,3080,Unknown
3.885,-284.729,28,39,892.33,3080,Unknown
3.885,-2394.716,28,39,892.33,3080,Unknown
4.045,-2394.105,28,39,892.33,3080,Unknown
4.045,-2394.41,28,39,892.33,3080,Unknown
4.045,-2395.021,28,39,892.33,3080,Unknown
4.045,-2393.19,28,39,892.33,3080,Unknown
4.045,-2391.359,28,39,892.33,3080,Unknown
4.046,-2395.021,28,38.9,892.33,3080,Unknown
4.046,-2391.969,28,38.9,892.33,3080,Unknown
4.048,-2391.664,28,39,923.1,3080,Unknown
4.048,-2394.105,28,39,923.1,3080,Unknown
4.048,-2391.969,28,39,923.1,3080,Unknown
4.048,-2384.645,28,39,923.1,3080,Unknown
4.048,-1987.306,28,39,923.1,3080,Unknown
4.048,-2379.152,28,39,923.1,3080,Unknown
4.048,-2312.623,28,39,923.1,3080,Unknown
4.048,-2387.086,28,39,923.1,3080,Unknown
4.048,-2385.865,28,39,923.1,3080,Unknown
4.048,-2334.901,28,39,923.1,3080,Unknown
4.048,-2233.277,28,39,923.1,3080,Unknown
4.048,-2384.34,28,39,923.1,3080,Unknown
4.048,-2389.222,29,39,923.1,3080,Unknown
4.048,-2385.56,29,39,923.1,3080,Unknown
4.048,-2386.476,29,39,923.1,3080,Unknown
4.048,-2375.795,29,39,923.1,3080,Unknown
4.048,-2389.833,29,39,923.1,3080,Unknown
4.048,-2390.138,29,39,923.1,3080,Unknown
4.048,-2254.945,29,39,923.1,3080,Unknown
4.048,-2255.86,29,39,923.1,3080,Unknown
4.048,-2387.697,29,39,923.1,3080,Unknown
4.048,-2385.865,29,39,923.1,3080,Unknown
4.048,-2388.307,29,39,923.1,3080,Unknown
4.048,-2383.424,29,39,923.1,3080,Unknown
4.048,-2369.996,29,39,923.1,3080,Unknown
4.048,-2388.002,29,39,923.1,3080,Unknown
4.048,-2385.255,29,39,923.1,3080,Unknown
4.048,-2283.021,29,39,923.1,3080,Unknown
4.048,-2208.558,29,39,923.1,3080,Unknown
4.048,-2384.95,29,39,923.1,3080,Unknown
4.048,-2387.697,29,39,923.1,3080,Unknown
4.048,-2353.212,29,39,923.1,3080,Unknown
4.048,-2296.449,29,39,923.1,3080,Unknown
4.048,-2371.827,29,39,923.1,3080,Unknown
4.048,-2386.781,29,39,923.1,3080,Unknown
4.048,-2385.255,29,39,923.1,3080,Unknown
4.048,-2392.274,29,39,923.1,3080,Unknown
4.015,-1935.426,29,39.3,953.87,3080,Unknown
4.015,-1933.9,29,39.3,953.87,3080,Unknown
4.015,-1936.341,29,39.3,953.87,3080,Unknown
4.015,-1936.036,29,39.3,953.87,3080,Unknown
4.015,-1936.646,29,39.3,953.87,3080,Unknown
4.015,-1938.172,29,39.3,953.87,3080,Unknown
4.015,-1935.121,29,39.3,953.87,3080,Unknown
4.015,-1939.088,29,39.3,953.87,3080,Unknown
4.015,-1934.51,29,39.3,953.87,3080,Unknown
4.015,-1937.867,29,39.3,953.87,3080,Unknown
4.015,-1937.562,29,39.3,953.87,3080,Unknown
4.015,-1938.783,29,39.3,953.87,3080,Unknown
4.011,-1937.257,30,39.1,953.87,3080,Unknown
4.011,-1940.919,30,39.1,953.87,3080,Unknown
4.01,-1938.172,30,39,953.87,3080,Unknown
4.01,-1939.088,30,39,953.87,3080,Unknown
4.01,-1938.172,30,39,953.87,3080,Unknown
4.01,-1937.867,30,39,953.87,3080,Unknown
4.009,-1938.172,30,38.9,953.87,3080,Unknown
4.009,-1939.698,30,38.9,953.87,3080,Unknown
4.009,-1938.477,30,38.9,953.87,3080,Unknown
4.009,-1940.614,30,38.9,953.87,3080,Unknown
4.009,-1940.309,30,38.9,953.87,3080,Unknown
4.009,-1940.919,30,38.9,953.87,3080,Unknown
4.009,-1935.731,30,38.9,984.64,3080,Unknown
4.009,-1936.036,31,39,984.64,3080,Unknown
4.009,-1937.867,31,39,984.64,3080,Unknown
4.011,-1937.867,31,38.9,984.64,3080,Unknown
4.011,-1939.698,31,38.9,984.64,3080,Unknown
4.011,-1939.088,31,38.8,984.64,3080,Unknown
4.011,-2393.8,31,38.8,984.64,3080,Unknown
4.011,-2392.885,31,38.8,984.64,3080,Unknown
4.011,-2392.274,31,38.8,984.64,3080,Unknown
4.05,-2396.852,31,39.1,984.64,3080,Unknown
4.05,-2393.8,31,39.1,984.64,3080,Unknown
4.05,-2392.579,31,39.1,984.64,3080,Unknown
4.055,-2392.579,32,39.5,1015.41,3080,Unknown
4.055,-2391.664,32,39.5,1015.41,3080,Unknown
4.055,-2393.495,32,39.5,1015.41,3080,Unknown
4.055,-2394.716,32,39.5,1015.41,3080,Unknown
4.055,-2392.885,32,39.5,1015.41,3080,Unknown
4.055,-2391.969,32,39.5,1015.41,3080,Unknown
4.057,-2392.885,32,39.6,1015.41,3080,Unknown
4.059,-2392.579,32,39.6,1015.41,3080,Unknown
4.059,-2395.021,32,39.6,1015.41,3080,Unknown
4.06,-2392.885,33,39.6,1015.41,3080,Unknown
4.061,-2393.8,33,39.6,1046.18,3080,Unknown
4.061,-2391.664,33,39.6,1046.18,3080,Unknown
4.061,-2391.664,33,39.6,1046.18,3080,Unknown
4.062,-2393.495,33,39.6,1046.18,3080,Unknown
4.062,-2389.528,33,39.6,1046.18,3080,Unknown
4.063,-2396.241,33,39.6,1046.18,3080,Unknown
4.063,-2393.19,33,39.6,1046.18,3080,Unknown
4.063,-2392.885,33,39.6,1046.18,3080,Unknown
4.063,-2394.716,34,39.6,1046.18,3080,Unknown
4.065,-2393.8,34,39.6,1046.18,3080,Unknown
4.065,-2389.833,34,39.6,1046.18,3080,Unknown
4.065,-2393.19,34,39.6,1046.18,3080,Unknown
4.066,-2392.274,34,39.6,1076.95,3080,Unknown
4.066,-2391.664,34,39.6,1076.95,3080,Unknown
4.066,-2395.631,34,39.6,1076.95,3080,Unknown
4.066,-2388.612,34,39.6,1076.95,3080,Unknown
4.066,-2386.476,34,39.6,1076.95,3080,Unknown
4.066,-2390.138,34,39.6,1076.95,3080,Unknown
4.066,-2382.509,34,39.6,1076.95,3080,Unknown
4.066,-2391.359,34,39.6,1076.95,3080,Unknown
4.066,-2382.814,34,39.6,1076.95,3080,Unknown
4.066,-2391.969,34,39.6,1076.95,3080,Unknown
4.066,-2388.307,34,39.6,1076.95,3080,Unknown
4.066,-2386.476,34,39.6,1076.95,3080,Unknown
4.066,-2388.612,34,39.6,1076.95,3080,Unknown
4.066,-2389.528,34,39.6,1076.95,3080,Unknown
4.066,-2391.969,34,39.6,1076.95,3080,Unknown
4.066,-2393.19,34,39.6,1076.95,3080,Unknown
4.068,-2393.8,34,39.6,1076.95,3080,Unknown
4.068,-2396.547,35,39.6,1076.95,3080,Unknown
4.069,-2393.495,35,39.6,1107.72,3080,Unknown
4.069,-2393.8,35,39.6,1107.72,3080,Unknown
4.069,-2393.8,35,39.6,1107.72,3080,Unknown
4.071,-2394.41,35,39.6,1107.72,3080,Unknown
4.071,-2394.716,35,39.6,1107.72,3080,Unknown
4.071,-2396.241,35,39.6,1107.72,3080,Unknown
4.071,-2394.105,35,39.6,1107.72,3080,Unknown
4.071,-2391.969,35,39.6,1107.72,3080,Unknown
4.073,-2392.885,35,39.6,1107.72,3080,Unknown
4.074,-2393.8,36,39.5,1107.72,3080,Unknown
4.074,-2393.8,36,39.5,1107.72,3080,Unknown
4.074,-2394.41,36,39.5,1107.72,3080,Unknown
4.074,-2393.495,36,39.5,1107.72,3080,Unknown
4.074,-2392.579,36,39.5,1107.72,3080,Unknown
4.074,-2392.885,36,39.5,1107.72,3080,Unknown
4.076,-2394.105,36,39.5,1138.49,3080,Unknown
4.076,-2391.053,36,39.5,1138.49,3080,Unknown
4.076,-2392.579,36,39.5,1138.49,3080,Unknown
4.076,-2388.307,36,39.5,1138.49,3080,Unknown
4.076,-2393.495,36,39.5,1138.49,3080,Unknown
4.076,-2390.138,36,39.5,1138.49,3080,Unknown
4.076,-2396.852,36,39.5,1138.49,3080,Unknown
4.076,-2393.495,36,39.5,1138.49,3080,Unknown
4.076,-2395.021,36,39.5,1138.49,3080,Unknown
4.076,-2395.326,36,39.5,1138.49,3080,Unknown
4.076,-2395.021,36,39.5,1138.49,3080,Unknown
4.077,-2391.664,37,39.5,1138.49,3080,Unknown
4.077,-2393.495,37,39.5,1138.49,3080,Unknown
4.079,-2395.326,37,39.5,1138.49,3080,Unknown
4.079,-2393.8,37,39.5,1138.49,3080,Unknown
4.079,-2395.631,37,39.5,1138.49,3080,Unknown
4.08,-2394.105,37,39.5,1138.49,3080,Unknown
4.081,-2393.495,37,39.4,1169.26,3080,Unknown
4.081,-2387.391,37,39.4,1169.26,3080,Unknown
4.083,-2393.495,38,39.4,1169.26,3080,Unknown
4.083,-2395.326,38,39.4,1169.26,3080,Unknown
4.083,-2394.41,38,39.4,1169.26,3080,Unknown
4.083,-2393.8,38,39.4,1169.26,3080,Unknown
4.083,-2396.241,38,39.4,1169.26,3080,Unknown
4.085,-2395.936,38,39.4,1169.26,3080,Unknown
4.086,-2393.495,38,39.4,1200.03,3080,Unknown
4.086,-2393.19,38,39.4,1200.03,3080,Unknown
4.086,-2391.053,38,39.4,1200.03,3080,Unknown
4.087,-2391.969,38,39.4,1200.03,3080,Unknown
4.087,-2391.969,38,39.4,1200.03,3080,Unknown
4.087,-2392.885,38,39.4,1200.03,3080,Unknown
4.087,-2394.716,39,39.4,1200.03,3080,Unknown
4.087,-2391.359,39,39.4,1200.03,3080,Unknown
4.087,-2395.936,39,39.4,1200.03,3080,Unknown
4.087,-2389.833,39,39.4,1200.03,3080,Unknown
4.089,-2394.105,39,39.4,1200.03,3080,Unknown
4.089,-2395.631,39,39.4,1200.03,3080,Unknown
4.089,-2392.885,39,39.4,1200.03,3080,Unknown
4.089,-2393.19,39,39.4,1200.03,3080,Unknown
4.089,-2396.852,39,39.4,1200.03,3080,Unknown
4.089,-2395.021,39,39.4,1200.03,3080,Unknown
4.089,-2396.241,39,39.4,1200.03,3080,Unknown
4.089,-2395.326,39,39.4,1200.03,3080,Unknown
4.089,-2392.885,39,39.4,1200.03,3080,Unknown
4.09,-2398.073,39,39.4,1230.8,3080,Unknown
4.092,-2395.936,40,39.4,1230.8,3080,Unknown
4.093,-2394.716,40,39.4,1230.8,3080,Unknown
4.093,-2391.359,40,39.4,1230.8,3080,Unknown
4.094,-2396.547,40,39.4,1230.8,3080,Unknown
4.094,-2396.547,40,39.4,1230.8,3080,Unknown
4.094,-2393.8,40,39.4,1230.8,3080,Unknown
4.094,-2394.105,40,39.4,1230.8,3080,Unknown
4.095,-2397.767,40,39.4,1230.8,3080,Unknown
4.095,-2393.19,40,39.4,1230.8,3080,Unknown
4.096,-2395.936,41,39.4,1230.8,3080,Unknown
4.098,-2396.852,41,39.4,1261.57,3080,Unknown
4.098,-2396.547,41,39.4,1261.57,3080,Unknown
4.098,-2394.716,41,39.4,1261.57,3080,Unknown
4.098,-2393.8,41,39.4,1261.57,3080,Unknown
4.098,-2395.936,41,39.4,1261.57,3080,Unknown
4.098,-2396.547,41,39.4,1261.57,3080,Unknown
4.098,-2392.885,41,39.4,1261.57,3080,Unknown
4.098,-2392.885,41,39.4,1261.57,3080,Unknown
4.099,-2391.969,41,39.4,1261.57,3080,Unknown
4.1,-2393.19,41,39.4,1261.57,3080,Unknown
4.1,-2392.579,41,39.4,1261.57,3080,Unknown
4.1,-2395.936,41,39.4,1261.57,3080,Unknown
4.101,-2396.241,41,39.4,1261.57,3080,Unknown
4.101,-2397.157,41,39.4,1261.57,3080,Unknown
4.102,-2391.969,42,39.4,1292.34,3080,Unknown
4.102,-2397.462,42,39.4,1292.34,3080,Unknown
4.102,-2398.683,42,39.4,1292.34,3080,Unknown
4.102,-2392.885,42,39.4,1292.34,3080,Unknown
4.104,-2392.274,42,39.4,1292.34,3080,Unknown
4.104,-2391.053,42,39.4,1292.34,3080,Unknown
4.104,-2395.021,42,39.4,1292.34,3080,Unknown
4.104,-2395.631,42,39.4,1292.34,3080,Unknown
4.104,-2391.664,42,39.4,1292.34,3080,Unknown
4.104,-2395.631,42,39.4,1292.34,3080,Unknown
4.105,-2398.683,42,39.4,1292.34,3080,Unknown
4.108,-2396.241,43,39.4,1292.34,3080,Unknown
4.107,-2394.716,43,39.4,1323.11,3080,Unknown
4.107,-2396.241,43,39.4,1323.11,3080,Unknown
4.107,-2393.495,43,39.4,1323.11,3080,Unknown
4.109,-2391.664,43,39.4,1323.11,3080,Unknown
4.109,-2397.157,43,39.4,1323.11,3080,Unknown
4.11,-2392.885,43,39.4,1323.11,3080,Unknown
4.112,-2394.105,44,39.4,1323.11,3080,Unknown
4.112,-2393.495,44,39.4,1323.11,3080,Unknown
4.112,-2395.021,44,39.4,1323.11,3080,Unknown
4.112,-2393.8,44,39.4,1323.11,3080,Unknown
