voltage(V),current(mA),battery_percent,battery_temperature(Celsius),remaining_battery_charge(mAh),battery_capacity(mAh),battery_technology
3.977,-1840821,13,36.9,277.44,4400,Li-ion
3.977,-1620484,13,36.9,277.44,4400,Li-ion
3.972,-1902162,13,36.9,277.44,4400,Li-ion
3.973,-1864625,13,36.9,277.44,4400,Li-ion
3.981,-1712037,13,36.9,277.44,4400,Li-ion
4.175,-3960879,13,37.8,277.44,4400,Li-ion
4.181,-4009097,13,38,277.44,4400,Li-ion
4.183,-4013369,13,38,277.44,4400,Li-ion
4.191,-4027102,13,38.1,277.44,4400,Li-ion
4.193,-4032290,13,38,277.44,4400,Li-ion
4.193,-4033511,13,38,277.44,4400,Li-ion
4.193,-4035647,13,38,277.44,4400,Li-ion
3.996,-1853028,13,37.5,277.44,4400,Li-ion
3.999,-2025453,13,37.4,277.44,4400,Li-ion
4.01,-1903687,13,37.2,277.44,4400,Li-ion
4.008,-2083436,14,37.2,277.44,4400,Li-ion
4.005,-2069398,14,37.1,277.44,4400,Li-ion
4.002,-2055970,14,37.1,277.44,4400,Li-ion
4.01,-1901856,14,37.1,277.44,4400,Li-ion
4.007,-2120057,14,37.1,277.44,4400,Li-ion
3.984,-1862183,14,37,277.44,4400,Li-ion
3.983,-1855775,14,37,277.44,4400,Li-ion
3.988,-1959535,14,37,277.44,4400,Li-ion
3.992,-1946412,14,37,277.44,4400,Li-ion
3.963,-1759949,14,37,277.44,4400,Li-ion
3.988,-1882325,14,37,277.44,4400,Li-ion
3.983,-2069093,14,37,277.44,4400,Li-ion
3.999,-1775819,14,37,277.44,4400,Li-ion
3.994,-1772157,14,37,277.44,4400,Li-ion
3.995,-2015077,14,37,277.44,4400,Li-ion
3.993,-1994019,14,37,277.44,4400,Li-ion
3.984,-1933289,14,37,277.44,4400,Li-ion
3.994,-1827699,14,37,277.44,4400,Li-ion
3.995,-2041932,14,37,277.44,4400,Li-ion
3.986,-1946717,14,37,277.44,4400,Li-ion
3.997,-1857606,14,37,277.44,4400,Li-ion
3.996,-2026368,14,37,277.44,4400,Li-ion
3.99,-1964723,14,37,277.44,4400,Li-ion
3.988,-1830750,14,36.9,277.44,4400,Li-ion
3.987,-1632081,14,36.9,277.44,4400,Li-ion
3.983,-1908875,14,36.9,277.44,4400,Li-ion
3.978,-1868287,14,36.9,277.44,4400,Li-ion
3.986,-1740418,14,36.9,277.44,4400,Li-ion
3.987,-1896363,14,36.9,277.44,4400,Li-ion
3.954,-1958009,14,36.9,277.44,4400,Li-ion
3.985,-1939088,14,36.9,277.44,4400,Li-ion
3.984,-1907044,14,36.9,277.44,4400,Li-ion
3.988,-1825257,14,36.9,277.44,4400,Li-ion
3.99,-1744386,14,36.9,277.44,4400,Li-ion
3.986,-1965028,14,36.9,277.44,4400,Li-ion
3.983,-1920167,14,36.9,277.44,4400,Li-ion
4.182,-3896487,14,37.8,277.44,4400,Li-ion
4.187,-4005435,15,38.1,312.12,4400,Li-ion
4.192,-4019778,15,38.1,312.12,4400,Li-ion
4.183,-4003603,15,38.1,312.12,4400,Li-ion
4.196,-4031680,15,38.1,312.12,4400,Li-ion
4.196,-4035647,15,38.1,312.12,4400,Li-ion
4.196,-4035952,15,38.1,312.12,4400,Li-ion
4.196,-4035952,15,38.1,312.12,4400,Li-ion
4.205,-2048341,15,37.5,312.12,4400,Li-ion
4.01,-2066957,15,37.3,312.12,4400,Li-ion
4.004,-1845704,15,37.2,312.12,4400,Li-ion
3.985,-2020265,15,37.2,312.12,4400,Li-ion
4.009,-1856690,15,37.1,312.12,4400,Li-ion
4.004,-2079774,15,37.1,312.12,4400,Li-ion
4,-2076417,15,37.1,312.12,4400,Li-ion
3.989,-2051698,15,37,312.12,4400,Li-ion
4.002,-2045289,15,37,312.12,4400,Li-ion
3.991,-1861268,15,37,312.12,4400,Li-ion
3.991,-1798707,15,37,312.12,4400,Li-ion
3.998,-2015992,15,37,312.12,4400,Li-ion
3.975,-1722108,15,37,312.12,4400,Li-ion
3.992,-2008058,15,37,312.12,4400,Li-ion
3.999,-1970216,15,37,312.12,4400,Li-ion
4.003,-1984559,15,37,312.12,4400,Li-ion
3.997,-2037965,15,37,312.12,4400,Li-ion
3.992,-1963807,15,37,312.12,4400,Li-ion
3.997,-1921082,15,37,312.12,4400,Li-ion
4,-1900330,15,37,312.12,4400,Li-ion
4,-1638184,15,37,312.12,4400,Li-ion
3.994,-1951295,15,37,312.12,4400,Li-ion
3.974,-1774293,15,37,312.12,4400,Li-ion
3.993,-1851197,15,37,312.12,4400,Li-ion
3.993,-1937562,15,37,312.12,4400,Li-ion
4,-1977845,15,37,312.12,4400,Li-ion
3.998,-1922608,15,36.9,312.12,4400,Li-ion
3.995,-1966248,15,37,312.12,4400,Li-ion
3.996,-1972962,15,36.9,312.12,4400,Li-ion
3.991,-1926881,15,36.9,312.12,4400,Li-ion
3.991,-1667786,15,36.9,312.12,4400,Li-ion
3.984,-1882630,15,36.9,312.12,4400,Li-ion
3.984,-1858216,15,36.9,312.12,4400,Li-ion
3.989,-1706849,15,36.9,312.12,4400,Li-ion
3.99,-1635133,15,36.9,312.12,4400,Li-ion
3.988,-1908875,15,36.9,312.12,4400,Li-ion
3.981,-1849366,15,36.9,312.12,4400,Li-ion
3.988,-1835328,15,36.9,312.12,4400,Li-ion
3.987,-1680909,15,36.9,312.12,4400,Li-ion
3.989,-1910096,15,36.9,312.12,4400,Li-ion
3.984,-1862794,15,36.9,312.12,4400,Li-ion
3.986,-1752625,15,36.9,312.12,4400,Li-ion
3.989,-1919862,15,36.9,312.12,4400,Li-ion
3.99,-1882325,15,36.9,312.12,4400,Li-ion
3.985,-1808472,15,36.9,312.12,4400,Li-ion
3.983,-1880494,15,36.9,312.12,4400,Li-ion
4.132,-4012454,15,37.7,312.12,4400,Li-ion
4.191,-4005435,15,38.1,312.12,4400,Li-ion
4.195,-4008486,15,38.1,312.12,4400,Li-ion
4.2,-4026797,15,38.1,312.12,4400,Li-ion
4.202,-4035037,15,38.1,312.12,4400,Li-ion
4.202,-4038699,15,38.1,312.12,4400,Li-ion
4.208,-4034121,16,38.1,346.8,4400,Li-ion
4.208,-4033511,16,38.1,346.8,4400,Li-ion
4.21,-4031069,16,38.2,346.8,4400,Li-ion
4.21,-4035037,16,38.2,346.8,4400,Li-ion
4.221,-4035037,16,38.3,346.8,4400,Li-ion
4.221,-4034121,16,38.3,346.8,4400,Li-ion
4.221,-4040530,16,38.3,346.8,4400,Li-ion
4.029,-1969605,16,37.7,346.8,4400,Li-ion
4.034,-2055055,16,37.5,346.8,4400,Li-ion
4.005,-1728822,16,37.4,346.8,4400,Li-ion
4.036,-2128297,16,37.3,346.8,4400,Li-ion
4.03,-2085877,16,37.3,346.8,4400,Li-ion
4.033,-1921082,17,37.3,346.8,4400,Li-ion
4.01,-2051087,17,37.2,346.8,4400,Li-ion
4.022,-2040711,17,37.2,346.8,4400,Li-ion
4.011,-2032777,17,37.2,346.8,4400,Li-ion
4.014,-1979066,17,37.2,346.8,4400,Li-ion
4.013,-1968690,17,37.2,346.8,4400,Li-ion
3.984,-1858827,17,37.1,346.8,4400,Li-ion
3.994,-1795350,17,37.1,346.8,4400,Li-ion
4.01,-2039491,17,37.1,346.8,4400,Li-ion
4.008,-1970216,17,37.1,346.8,4400,Li-ion
4.006,-1919557,17,37.1,346.8,4400,Li-ion
4.017,-1799012,17,37.1,346.8,4400,Li-ion
4.019,-2067567,17,37.1,346.8,4400,Li-ion
4.019,-2032166,17,37.1,346.8,4400,Li-ion
4.008,-1970216,17,37.1,346.8,4400,Li-ion
4.018,-1835328,17,37.1,346.8,4400,Li-ion
4.016,-2059938,17,37.1,346.8,4400,Li-ion
3.999,-1826783,17,37.1,346.8,4400,Li-ion
3.997,-1875306,17,37.1,346.8,4400,Li-ion
4.003,-1734925,17,37.1,346.8,4400,Li-ion
4.003,-1944581,17,37.1,346.8,4400,Li-ion
4.006,-1900636,17,37.1,346.8,4400,Li-ion
3.984,-1723939,17,37.1,346.8,4400,Li-ion
4.004,-1680299,17,37.1,346.8,4400,Li-ion
3.994,-1862183,17,37.1,346.8,4400,Li-ion
3.997,-1878968,17,37,346.8,4400,Li-ion
3.996,-1846619,17,37.1,346.8,4400,Li-ion
4.001,-1651307,17,37.1,346.8,4400,Li-ion
3.998,-1891175,17,37.1,346.8,4400,Li-ion
3.988,-1796265,17,37.1,346.8,4400,Li-ion
4.004,-1641541,17,37,346.8,4400,Li-ion
4.001,-1915589,17,37,346.8,4400,Li-ion
3.996,-1893617,17,37,346.8,4400,Li-ion
3.99,-1822511,17,37,346.8,4400,Li-ion
3.999,-1669617,17,37,346.8,4400,Li-ion
3.993,-1890565,17,37,346.8,4400,Li-ion
3.99,-1842042,17,37,346.8,4400,Li-ion
3.998,-1752015,17,37,346.8,4400,Li-ion
3.998,-1900025,18,37,416.16,4400,Li-ion
3.996,-1868287,18,37,416.16,4400,Li-ion
3.997,-1830445,18,37,416.16,4400,Li-ion
3.997,-1657105,18,37,416.16,4400,Li-ion
3.997,-1842042,18,37,416.16,4400,Li-ion
3.995,-1736756,18,37,416.16,4400,Li-ion
3.997,-1789246,18,37,416.16,4400,Li-ion
3.994,-1625367,18,37,416.16,4400,Li-ion
3.992,-1847535,18,37,416.16,4400,Li-ion
3.951,-1132813,18,37,416.16,4400,Li-ion
3.99,-1405640,18,37,416.16,4400,Li-ion
3.965,-1568909,18,37,416.16,4400,Li-ion
3.968,-1688538,18,37,416.16,4400,Li-ion
3.991,-1581116,18,37,416.16,4400,Li-ion
3.987,-1782227,18,37,416.16,4400,Li-ion
3.975,-1678162,18,37,416.16,4400,Li-ion
3.979,-1701966,18,37,416.16,4400,Li-ion
3.979,-1697999,18,37,416.16,4400,Li-ion
3.985,-1694642,18,37,416.16,4400,Li-ion
3.96,-1522523,18,37,416.16,4400,Li-ion
3.985,-1584168,18,37,416.16,4400,Li-ion
3.984,-1444092,18,37,416.16,4400,Li-ion
3.988,-1780701,18,37,416.16,4400,Li-ion
3.986,-1732178,18,37,416.16,4400,Li-ion
3.989,-1601258,18,37,416.16,4400,Li-ion
3.986,-1800538,18,37,416.16,4400,Li-ion
3.988,-1760255,18,37,416.16,4400,Li-ion
4.126,-3974001,18,37.8,416.16,4400,Li-ion
4.2,-4012454,18,38.2,416.16,4400,Li-ion
4.203,-4005740,18,38.3,416.16,4400,Li-ion
4.209,-4015810,18,38.2,416.16,4400,Li-ion
4.213,-4025881,18,38.2,416.16,4400,Li-ion
4.214,-4037173,18,38.2,416.16,4400,Li-ion
4.22,-4040835,18,38.3,416.16,4400,Li-ion
4.22,-4028628,18,38.3,416.16,4400,Li-ion
4.22,-4039614,18,38.3,416.16,4400,Li-ion
4.232,-4037173,18,38.3,416.16,4400,Li-ion
4.232,-4040835,18,38.3,416.16,4400,Li-ion
4.033,-1991273,18,37.7,416.16,4400,Li-ion
4.047,-2076417,18,37.6,416.16,4400,Li-ion
4.046,-2074281,18,37.5,416.16,4400,Li-ion
4.04,-2072145,18,37.4,416.16,4400,Li-ion
4.033,-2007752,18,37.3,416.16,4400,Li-ion
4.042,-2087098,18,37.3,416.16,4400,Li-ion
4.042,-2084352,18,37.3,416.16,4400,Li-ion
4.035,-2059632,18,37.3,416.16,4400,Li-ion
4.028,-2012940,18,37.3,416.16,4400,Li-ion
4.024,-1849061,19,37.2,450.84,4400,Li-ion
4.024,-1955262,19,37.2,450.84,4400,Li-ion
4.027,-1989747,19,37.2,450.84,4400,Li-ion
4.017,-1881410,19,37.2,450.84,4400,Li-ion
4.022,-1956483,19,37.2,450.84,4400,Li-ion
4.009,-1855470,19,37.2,450.84,4400,Li-ion
4.027,-1958314,19,37.2,450.84,4400,Li-ion
3.999,-1802064,19,37.2,450.84,4400,Li-ion
4.016,-1904603,19,37.2,450.84,4400,Li-ion
4.017,-1957704,19,37.2,450.84,4400,Li-ion
4.025,-1884766,19,37.2,450.84,4400,Li-ion
4.018,-1894227,19,37.2,450.84,4400,Li-ion
4.02,-1961976,19,37.1,450.84,4400,Li-ion
4.027,-2036744,19,37.2,450.84,4400,Li-ion
4.02,-1766663,19,37.1,450.84,4400,Li-ion
4.016,-1913453,19,37.1,450.84,4400,Li-ion
4.015,-1883851,19,37.1,450.84,4400,Li-ion
4.007,-1690064,19,37.1,450.84,4400,Li-ion
4.009,-1796876,19,37.1,450.84,4400,Li-ion
4.015,-1848451,19,37.1,450.84,4400,Li-ion
3.997,-1877137,19,37.1,450.84,4400,Li-ion
4.008,-1839906,19,37.1,450.84,4400,Li-ion
4.01,-1744080,20,37.1,450.84,4400,Li-ion
4.009,-1910401,20,37.1,450.84,4400,Li-ion
4.01,-1737366,20,37.1,450.84,4400,Li-ion
4.008,-1845094,20,37.1,450.84,4400,Li-ion
4.009,-1880189,20,37.1,450.84,4400,Li-ion
4.009,-1742554,20,37.1,450.84,4400,Li-ion
4.005,-1708680,20,37.1,450.84,4400,Li-ion
4,-1922913,20,37.1,450.84,4400,Li-ion
4.003,-1811524,20,37.1,450.84,4400,Li-ion
4.011,-1867066,20,37.1,450.84,4400,Li-ion
3.998,-1656190,20,37.1,450.84,4400,Li-ion
3.995,-1893617,20,37.1,450.84,4400,Li-ion
4.005,-1823121,20,37.1,450.84,4400,Li-ion
4.004,-1779176,20,37.1,450.84,4400,Li-ion
4.008,-1789246,20,37.1,450.84,4400,Li-ion
4.008,-1879578,20,37.1,450.84,4400,Li-ion
4.007,-1764527,20,37.1,450.84,4400,Li-ion
4.007,-1759644,20,37.1,450.84,4400,Li-ion
4.006,-1713258,20,37.1,450.84,4400,Li-ion
4.004,-1871644,20,37.1,450.84,4400,Li-ion
3.988,-1436463,20,37.1,450.84,4400,Li-ion
4.001,-1834718,20,37.1,450.84,4400,Li-ion
4.004,-1855164,20,37,450.84,4400,Li-ion
4.007,-1766358,20,37.1,450.84,4400,Li-ion
4.203,-3961794,20,37.9,450.84,4400,Li-ion
4.206,-3952029,20,38.2,450.84,4400,Li-ion
4.215,-3974001,20,38.2,450.84,4400,Li-ion
4.217,-3977969,20,38.2,450.84,4400,Li-ion
4.217,-3984377,20,38.2,450.84,4400,Li-ion
4.224,-3995059,20,38.3,450.84,4400,Li-ion
4.224,-3984377,20,38.3,450.84,4400,Li-ion
4.234,-3940737,21,38.4,485.52,4400,Li-ion
4.229,-3935549,21,38.3,485.52,4400,Li-ion
4.229,-3936160,21,38.3,485.52,4400,Li-ion
4.229,-3932192,21,38.3,485.52,4400,Li-ion
4.229,-3935854,21,38.3,485.52,4400,Li-ion
4.233,-3941042,21,38.4,485.52,4400,Li-ion
4.233,-3931277,21,38.4,485.52,4400,Li-ion
4.237,-3895266,21,38.4,485.52,4400,Li-ion
4.237,-3880618,21,38.4,485.52,4400,Li-ion
4.237,-3884585,21,38.4,485.52,4400,Li-ion
4.236,-3890688,21,38.5,485.52,4400,Li-ion
4.237,-3882143,21,38.4,485.52,4400,Li-ion
4.238,-3883669,21,38.5,485.52,4400,Li-ion
4.233,-3841555,21,38.5,485.52,4400,Li-ion
4.233,-3836062,21,38.5,485.52,4400,Li-ion
4.236,-3833926,21,38.5,485.52,4400,Li-ion
4.236,-3827212,21,38.5,485.52,4400,Li-ion
4.237,-3834231,21,38.5,485.52,4400,Li-ion
4.237,-3826907,22,38.5,554.88,4400,Li-ion
4.236,-3782351,22,38.6,554.88,4400,Li-ion
4.236,-3784182,22,38.6,554.88,4400,Li-ion
4.236,-3777773,22,38.6,554.88,4400,Li-ion
4.234,-3778078,22,38.5,554.88,4400,Li-ion
4.234,-3781435,22,38.5,554.88,4400,Li-ion
4.233,-3784792,22,38.6,554.88,4400,Li-ion
4.233,-3782656,22,38.6,554.88,4400,Li-ion
4.233,-3791506,22,38.6,554.88,4400,Li-ion
4.235,-3724978,22,38.6,554.88,4400,Li-ion
4.235,-3734133,22,38.6,554.88,4400,Li-ion
4.235,-3737185,22,38.6,554.88,4400,Li-ion
4.23,-3732607,23,38.6,554.88,4400,Li-ion
4.23,-3737795,23,38.6,554.88,4400,Li-ion
4.23,-3742068,23,38.6,554.88,4400,Li-ion
4.229,-3730471,23,38.6,554.88,4400,Li-ion
4.23,-3735659,23,38.7,554.88,4400,Li-ion
4.23,-3673403,23,38.7,554.88,4400,Li-ion
4.23,-3680117,23,38.7,554.88,4400,Li-ion
4.23,-3671877,23,38.7,554.88,4400,Li-ion
4.23,-3673708,23,38.7,554.88,4400,Li-ion
4.23,-3679812,23,38.7,554.88,4400,Li-ion
4.23,-3676760,23,38.7,554.88,4400,Li-ion
4.23,-3679812,23,38.7,554.88,4400,Li-ion
4.069,-2013551,23,38.1,554.88,4400,Li-ion
4.059,-1931764,23,38,554.88,4400,Li-ion
4.048,-1672059,23,37.9,554.88,4400,Li-ion
4.052,-1876222,23,37.8,554.88,4400,Li-ion
4.058,-1993104,23,37.8,554.88,4400,Li-ion
4.041,-1979371,23,37.8,554.88,4400,Li-ion
4.054,-1987916,23,37.8,554.88,4400,Li-ion
4.051,-2020570,23,37.7,554.88,4400,Li-ion
4.054,-1823426,23,37.7,554.88,4400,Li-ion
4.055,-1878053,23,37.7,554.88,4400,Li-ion
4.05,-1914674,23,37.7,554.88,4400,Li-ion
4.05,-1954652,23,37.7,554.88,4400,Li-ion
4.056,-1841737,23,37.6,554.88,4400,Li-ion
4.033,-1986390,23,37.7,554.88,4400,Li-ion
4.053,-1923524,23,37.6,554.88,4400,Li-ion
4.045,-1816407,23,37.6,554.88,4400,Li-ion
4.04,-1927796,23,37.6,554.88,4400,Li-ion
3.886,-339966,23,37.6,554.88,4400,Li-ion
4.039,-1611024,24,37.6,624.24,4400,Li-ion
4.037,-1914674,24,37.6,624.24,4400,Li-ion
4.03,-1916200,24,37.6,624.24,4400,Li-ion
4.041,-1922913,24,37.6,624.24,4400,Li-ion
4.042,-1935731,24,37.6,624.24,4400,Li-ion
4.027,-1829835,24,37.6,624.24,4400,Li-ion
4.038,-1934510,24,37.6,624.24,4400,Li-ion
4.035,-1904298,24,37.6,624.24,4400,Li-ion
4.034,-1964112,24,37.6,624.24,4400,Li-ion
4.037,-1972657,24,37.6,624.24,4400,Li-ion
4.04,-1893006,24,37.6,624.24,4400,Li-ion
4.036,-1871034,24,37.6,624.24,4400,Li-ion
4.031,-1814881,24,37.5,624.24,4400,Li-ion
4.032,-1850587,24,37.6,624.24,4400,Li-ion
4.037,-1831666,24,37.6,624.24,4400,Li-ion
4.005,-1729432,24,37.5,624.24,4400,Li-ion
4.021,-1921693,24,37.5,624.24,4400,Li-ion
4.03,-1885377,24,37.5,624.24,4400,Li-ion
4.032,-1809388,24,37.5,624.24,4400,Li-ion
4.032,-1728516,24,37.6,624.24,4400,Li-ion
4.028,-1881104,24,37.5,624.24,4400,Li-ion
4.029,-1904908,24,37.5,624.24,4400,Li-ion
4.01,-1823426,25,37.5,624.24,4400,Li-ion
4.028,-1720887,25,37.6,624.24,4400,Li-ion
4.026,-1913148,25,37.6,624.24,4400,Li-ion
4.011,-1844178,25,37.5,624.24,4400,Li-ion
4.027,-1727906,25,37.6,624.24,4400,Li-ion
4.026,-1769105,25,37.5,624.24,4400,Li-ion
4.02,-1612855,25,37.5,624.24,4400,Li-ion
4.019,-1734315,25,37.5,624.24,4400,Li-ion
4.017,-1683350,25,37.5,624.24,4400,Li-ion
4.009,-1731568,25,37.5,624.24,4400,Li-ion
4.018,-1765748,25,37.5,624.24,4400,Li-ion
4.001,-1589661,25,37.5,624.24,4400,Li-ion
3.958,-1275330,25,37.5,624.24,4400,Li-ion
3.964,-979920,25,37.5,624.24,4400,Li-ion
3.949,-1033631,25,37.5,624.24,4400,Li-ion
3.962,-1201783,25,37.5,624.24,4400,Li-ion
3.96,-1218262,25,37.5,624.24,4400,Li-ion
3.951,-964050,25,37.5,624.24,4400,Li-ion
3.934,-966797,25,37.5,624.24,4400,Li-ion
3.927,-951843,25,37.5,624.24,4400,Li-ion
3.939,-1007080,25,37.5,624.24,4400,Li-ion
3.936,-1032410,25,37.5,624.24,4400,Li-ion
3.934,-982361,25,37.5,624.24,4400,Li-ion
3.945,-1072083,25,37.5,624.24,4400,Li-ion
3.927,-1058350,25,37.5,624.24,4400,Li-ion
3.937,-1013184,25,37.5,624.24,4400,Li-ion
3.942,-1021118,25,37.5,624.24,4400,Li-ion
3.926,-1134339,25,37.5,624.24,4400,Li-ion
3.947,-1310730,25,37.5,624.24,4400,Li-ion
3.96,-1095581,25,37.5,624.24,4400,Li-ion
3.942,-1274414,25,37.5,624.24,4400,Li-ion
3.941,-1100159,25,37.5,624.24,4400,Li-ion
3.934,-1159973,25,37.5,624.24,4400,Li-ion
3.942,-1164246,25,37.5,624.24,4400,Li-ion
3.946,-1004639,25,37.5,624.24,4400,Li-ion
3.941,-983887,25,37.5,624.24,4400,Li-ion
3.939,-891419,25,37.5,624.24,4400,Li-ion
3.934,-877075,25,37.5,624.24,4400,Li-ion
3.921,-990601,26,37.5,624.24,4400,Li-ion
3.944,-1077881,26,37.5,624.24,4400,Li-ion
3.925,-918274,26,37.5,624.24,4400,Li-ion
3.91,-1071472,26,37.5,624.24,4400,Li-ion
3.929,-731201,26,37.5,624.24,4400,Li-ion
3.922,-758362,26,37.5,624.24,4400,Li-ion
3.916,-881958,26,37.5,624.24,4400,Li-ion
3.907,-798950,26,37.5,624.24,4400,Li-ion
3.917,-796814,26,37.5,624.24,4400,Li-ion
3.912,-1458130,26,37.5,624.24,4400,Li-ion
3.909,-1001587,26,37.5,624.24,4400,Li-ion
3.926,-876465,26,37.5,624.24,4400,Li-ion
3.903,-880127,26,37.5,624.24,4400,Li-ion
3.916,-843201,26,37.5,624.24,4400,Li-ion
3.916,-1046143,26,37.5,624.24,4400,Li-ion
3.914,-981446,26,37.5,624.24,4400,Li-ion
3.92,-951233,26,37.5,624.24,4400,Li-ion
3.917,-926514,26,37.5,624.24,4400,Li-ion
3.925,-1053162,26,37.5,624.24,4400,Li-ion
3.929,-843811,26,37.5,624.24,4400,Li-ion
3.921,-934448,26,37.5,624.24,4400,Li-ion
3.923,-986634,26,37.5,624.24,4400,Li-ion
3.898,-1026306,26,37.5,624.24,4400,Li-ion
3.917,-1039124,26,37.5,624.24,4400,Li-ion
3.927,-1113892,26,37.5,624.24,4400,Li-ion
3.921,-920105,26,37.5,624.24,4400,Li-ion
3.91,-899353,26,37.5,624.24,4400,Li-ion
3.927,-886536,26,37.5,624.24,4400,Li-ion
3.934,-1123658,26,37.5,624.24,4400,Li-ion
3.93,-1250611,26,37.5,624.24,4400,Li-ion
3.94,-1013489,26,37.5,624.24,4400,Li-ion
3.938,-1174012,26,37.5,624.24,4400,Li-ion
3.958,-1124573,26,37.5,624.24,4400,Li-ion
3.929,-982971,26,37.5,624.24,4400,Li-ion
3.946,-1353455,26,37.5,624.24,4400,Li-ion
3.922,-1098633,26,37.5,624.24,4400,Li-ion
3.922,-936890,26,37.5,624.24,4400,Li-ion
3.932,-1081848,26,37.5,624.24,4400,Li-ion
3.931,-802612,26,37.5,624.24,4400,Li-ion
3.912,-977478,26,37.5,624.24,4400,Li-ion
3.907,-887146,26,37.4,624.24,4400,Li-ion
3.907,-868836,26,37.4,624.24,4400,Li-ion
3.907,-1027222,26,37.4,624.24,4400,Li-ion
3.907,-1250611,26,37.4,624.24,4400,Li-ion
3.907,-1022034,26,37.4,624.24,4400,Li-ion
3.96,-1169129,26,37.5,624.24,4400,Li-ion
3.96,-1115723,26,37.5,624.24,4400,Li-ion
3.96,-1268311,26,37.5,624.24,4400,Li-ion
3.96,-1210328,26,37.5,624.24,4400,Li-ion
3.96,-1469117,26,37.5,624.24,4400,Li-ion
3.96,-1423035,26,37.5,624.24,4400,Li-ion
3.96,-1530152,26,37.5,624.24,4400,Li-ion
3.96,-1352845,26,37.5,624.24,4400,Li-ion
3.979,-1431580,26,37.4,624.24,4400,Li-ion
3.979,-1502991,26,37.4,624.24,4400,Li-ion
3.979,-1502076,26,37.4,624.24,4400,Li-ion
3.979,-986023,26,37.4,624.24,4400,Li-ion
3.979,-1482850,26,37.4,624.24,4400,Li-ion
3.979,-1514283,26,37.4,658.92,4400,Li-ion
3.979,-1534119,26,37.4,658.92,4400,Li-ion
3.979,-1593934,26,37.4,658.92,4400,Li-ion
3.979,-1217347,26,37.4,658.92,4400,Li-ion
3.979,-1589966,26,37.4,658.92,4400,Li-ion
3.979,-1557313,26,37.4,658.92,4400,Li-ion
3.979,-1523743,26,37.4,658.92,4400,Li-ion
3.979,-1287842,26,37.4,658.92,4400,Li-ion
3.979,-1520386,26,37.4,658.92,4400,Li-ion
3.979,-1371460,26,37.4,658.92,4400,Li-ion
3.968,-1396180,26,37.4,658.92,4400,Li-ion
3.98,-1533509,26,37.4,658.92,4400,Li-ion
3.966,-1339112,26,37.5,658.92,4400,Li-ion
4.134,-3426516,26,38.3,658.92,4400,Li-ion
4.181,-3586428,26,38.8,658.92,4400,Li-ion
4.191,-3602602,26,38.7,658.92,4400,Li-ion
4.191,-3601076,26,38.7,658.92,4400,Li-ion
4.196,-3613894,26,38.6,658.92,4400,Li-ion
4.199,-3621828,26,38.6,658.92,4400,Li-ion
4.199,-3629763,26,38.6,658.92,4400,Li-ion
4.038,-1957093,26,38,658.92,4400,Li-ion
4.041,-1959229,26,37.8,658.92,4400,Li-ion
4.033,-1936036,26,37.7,658.92,4400,Li-ion
4.034,-1954041,26,37.7,658.92,4400,Li-ion
4.041,-1936341,26,37.7,658.92,4400,Li-ion
4.047,-2072450,26,37.6,658.92,4400,Li-ion
4.017,-1941224,26,37.6,658.92,4400,Li-ion
4.049,-1806947,26,37.6,658.92,4400,Li-ion
4,-1967164,26,37.6,658.92,4400,Li-ion
4.034,-1763917,26,37.6,658.92,4400,Li-ion
4.042,-1958619,26,37.6,658.92,4400,Li-ion
4.032,-1921998,26,37.6,658.92,4400,Li-ion
4.033,-1937562,26,37.6,658.92,4400,Li-ion
4.025,-1742249,26,37.6,658.92,4400,Li-ion
4.025,-1875001,26,37.6,658.92,4400,Li-ion
4,-1602174,26,37.6,658.92,4400,Li-ion
4.018,-1531678,26,37.6,658.92,4400,Li-ion
4.023,-1797791,26,37.5,658.92,4400,Li-ion
4.042,-2002870,26,37.5,658.92,4400,Li-ion
4.026,-1890565,26,37.5,658.92,4400,Li-ion
4.04,-1835938,26,37.5,658.92,4400,Li-ion
4.036,-1972352,26,37.5,658.92,4400,Li-ion
4.032,-1913758,26,37.5,658.92,4400,Li-ion
4.008,-1557923,26,37.5,658.92,4400,Li-ion
4.031,-1899415,26,37.5,658.92,4400,Li-ion
4.032,-1902467,26,37.5,658.92,4400,Li-ion
4.008,-1596070,27,37.5,693.6,4400,Li-ion
4.03,-1660157,27,37.5,693.6,4400,Li-ion
4.033,-1770020,27,37.5,693.6,4400,Li-ion
4.032,-1640321,27,37.5,693.6,4400,Li-ion
4.033,-1663819,27,37.5,693.6,4400,Li-ion
4.012,-1715089,27,37.5,693.6,4400,Li-ion
4.031,-1777650,27,37.5,693.6,4400,Li-ion
4.034,-1887513,27,37.5,693.6,4400,Li-ion
4.034,-1574402,27,37.5,693.6,4400,Li-ion
4.033,-1912537,27,37.5,693.6,4400,Li-ion
4.028,-1866151,27,37.5,693.6,4400,Li-ion
4.034,-1679078,27,37.5,693.6,4400,Li-ion
4.019,-1730958,27,37.5,693.6,4400,Li-ion
4.006,-1612244,27,37.5,693.6,4400,Li-ion
4.029,-1732484,27,37.5,693.6,4400,Li-ion
4.027,-1608887,27,37.5,693.6,4400,Li-ion
4.025,-1820374,27,37.5,693.6,4400,Li-ion
4.026,-1681214,27,37.5,693.6,4400,Li-ion
4.027,-1658021,27,37.5,693.6,4400,Li-ion
4.024,-1833497,27,37.5,693.6,4400,Li-ion
