voltage(V),current(mA),battery_percent,battery_temperature(Celsius),remaining_battery_charge(mAh),battery_capacity(mAh),battery_technology
4.075,-3927,42,40.6,1731.308,4370,Li-ion
4.075,-3931,42,40.6,1731.308,4370,Li-ion
4.075,-3939,42,40.6,1731.308,4370,Li-ion
4.075,-3862,42,40.6,1731.308,4370,Li-ion
4.075,-3973,42,40.6,1731.308,4370,Li-ion
4.075,-3914,42,40.6,1731.308,4370,Li-ion
4.075,-3897,42,40.6,1731.308,4370,Li-ion
4.075,-3980,42,40.6,1731.308,4370,Li-ion
4.077,-4007,42,40.7,1743.704,4370,Li-ion
4.077,-3770,42,40.7,1743.704,4370,Li-ion
4.077,-4000,42,40.7,1743.704,4370,Li-ion
4.077,-3870,42,40.7,1743.704,4370,Li-ion
4.077,-3955,42,40.7,1743.704,4370,Li-ion
4.077,-3911,42,40.7,1743.704,4370,Li-ion
4.077,-3945,42,40.7,1743.704,4370,Li-ion
4.077,-4014,42,40.7,1743.704,4370,Li-ion
4.077,-3986,42,40.7,1743.704,4370,Li-ion
4.077,-3894,42,40.7,1743.704,4370,Li-ion
4.075,-3846,42,40.7,1756.1,4370,Li-ion
4.075,-3897,42,40.7,1756.1,4370,Li-ion
4.075,-3917,42,40.7,1756.1,4370,Li-ion
4.075,-3929,42,40.7,1756.1,4370,Li-ion
4.075,-3946,42,40.7,1756.1,4370,Li-ion
4.075,-3949,42,40.7,1756.1,4370,Li-ion
4.075,-3973,42,40.7,1756.1,4370,Li-ion
4.075,-4056,42,40.7,1756.1,4370,Li-ion
4.075,-3955,42,40.7,1756.1,4370,Li-ion
4.079,-3850,43,40.8,1768.496,4370,Li-ion
4.079,-3842,43,40.8,1768.496,4370,Li-ion
4.079,-3906,43,40.8,1768.496,4370,Li-ion
4.079,-3915,43,40.8,1768.496,4370,Li-ion
4.079,-3925,43,40.8,1768.496,4370,Li-ion
4.079,-3965,43,40.8,1768.496,4370,Li-ion
4.079,-3915,43,40.8,1768.496,4370,Li-ion
4.079,-3874,43,40.8,1768.496,4370,Li-ion
4.079,-3958,43,40.8,1768.496,4370,Li-ion
4.079,-3708,43,40.8,1768.496,4370,Li-ion
4.081,-3830,43,40.8,1776.76,4370,Li-ion
4.081,-3994,43,40.8,1776.76,4370,Li-ion
4.081,-3922,43,40.8,1776.76,4370,Li-ion
4.081,-3899,43,40.8,1776.76,4370,Li-ion
4.081,-3910,43,40.8,1776.76,4370,Li-ion
4.081,-3944,43,40.8,1776.76,4370,Li-ion
4.081,-3880,43,40.8,1776.76,4370,Li-ion
4.081,-3941,43,40.8,1776.76,4370,Li-ion
4.081,-3957,43,40.8,1776.76,4370,Li-ion
4.081,-3916,43,40.8,1776.76,4370,Li-ion
4.081,-3971,43,40.9,1789.156,4370,Li-ion
4.081,-3944,43,40.9,1789.156,4370,Li-ion
4.081,-3965,43,40.9,1789.156,4370,Li-ion
4.081,-3996,43,40.9,1789.156,4370,Li-ion
4.081,-3956,43,40.9,1789.156,4370,Li-ion
4.081,-3873,43,40.9,1789.156,4370,Li-ion
4.081,-3907,43,40.9,1789.156,4370,Li-ion
4.081,-3920,43,40.9,1789.156,4370,Li-ion
4.081,-3916,43,40.9,1789.156,4370,Li-ion
4.079,-3872,43,40.9,1801.552,4370,Li-ion
4.079,-3827,43,40.9,1801.552,4370,Li-ion
4.079,-3967,43,40.9,1801.552,4370,Li-ion
4.079,-3896,43,40.9,1801.552,4370,Li-ion
4.079,-3930,43,40.9,1801.552,4370,Li-ion
4.079,-3962,43,40.9,1801.552,4370,Li-ion
4.079,-3954,43,40.9,1801.552,4370,Li-ion
4.079,-3961,43,40.9,1801.552,4370,Li-ion
4.079,-3788,43,40.9,1801.552,4370,Li-ion
4.079,-3979,43,40.9,1801.552,4370,Li-ion
4.086,-3703,44,41,1813.948,4370,Li-ion
4.086,-3955,44,41,1813.948,4370,Li-ion
4.086,-3959,44,41,1813.948,4370,Li-ion
4.086,-4009,44,41,1813.948,4370,Li-ion
4.086,-3940,44,41,1813.948,4370,Li-ion
4.086,-3899,44,41,1813.948,4370,Li-ion
4.086,-3952,44,41,1813.948,4370,Li-ion
4.086,-3925,44,41,1813.948,4370,Li-ion
4.086,-3931,44,41,1813.948,4370,Li-ion
4.086,-3901,44,41,1813.948,4370,Li-ion
4.085,-3850,44,41,1822.212,4370,Li-ion
4.085,-4005,44,41,1822.212,4370,Li-ion
4.085,-3945,44,41,1822.212,4370,Li-ion
4.085,-3957,44,41,1822.212,4370,Li-ion
4.085,-3877,44,41,1822.212,4370,Li-ion
4.085,-3948,44,41,1822.212,4370,Li-ion
4.085,-3989,44,41,1822.212,4370,Li-ion
4.085,-3855,44,41,1822.212,4370,Li-ion
4.085,-3943,44,41,1822.212,4370,Li-ion
4.089,-3820,44,41,1834.608,4370,Li-ion
4.089,-3900,44,41,1834.608,4370,Li-ion
4.089,-3948,44,41,1834.608,4370,Li-ion
4.089,-3858,44,41,1834.608,4370,Li-ion
4.089,-3925,44,41,1834.608,4370,Li-ion
4.089,-3929,44,41,1834.608,4370,Li-ion
4.089,-3877,44,41,1834.608,4370,Li-ion
4.089,-3895,44,41,1834.608,4370,Li-ion
4.089,-3928,44,41,1834.608,4370,Li-ion
4.089,-3921,44,41,1834.608,4370,Li-ion
4.088,-3890,45,41.1,1847.004,4370,Li-ion
4.088,-3940,45,41.1,1847.004,4370,Li-ion
4.088,-3964,45,41.1,1847.004,4370,Li-ion
4.088,-3981,45,41.1,1847.004,4370,Li-ion
4.088,-3952,45,41.1,1847.004,4370,Li-ion
4.088,-3966,45,41.1,1847.004,4370,Li-ion
4.088,-3883,45,41.1,1847.004,4370,Li-ion
4.088,-3912,45,41.1,1847.004,4370,Li-ion
4.088,-3791,45,41.1,1847.004,4370,Li-ion
4.088,-3927,45,41.1,1847.004,4370,Li-ion
4.09,-3859,45,41.1,1859.4,4370,Li-ion
4.09,-3933,45,41.1,1859.4,4370,Li-ion
4.09,-3868,45,41.1,1859.4,4370,Li-ion
4.09,-3890,45,41.1,1859.4,4370,Li-ion
4.09,-3823,45,41.1,1859.4,4370,Li-ion
4.09,-3922,45,41.1,1859.4,4370,Li-ion
4.09,-3960,45,41.1,1859.4,4370,Li-ion
4.09,-3884,45,41.1,1859.4,4370,Li-ion
4.09,-3892,45,41.1,1859.4,4370,Li-ion
4.09,-3919,45,41.2,1867.664,4370,Li-ion
4.09,-3869,45,41.2,1867.664,4370,Li-ion
4.09,-3960,45,41.2,1867.664,4370,Li-ion
4.09,-3943,45,41.2,1867.664,4370,Li-ion
4.09,-3973,45,41.2,1867.664,4370,Li-ion
4.09,-3998,45,41.2,1867.664,4370,Li-ion
4.09,-3916,45,41.2,1867.664,4370,Li-ion
4.09,-4004,45,41.2,1867.664,4370,Li-ion
4.09,-3952,45,41.2,1867.664,4370,Li-ion
4.09,-3909,45,41.2,1867.664,4370,Li-ion
4.085,-3961,45,41.2,1880.06,4370,Li-ion
4.085,-3902,45,41.2,1880.06,4370,Li-ion
4.085,-3885,45,41.2,1880.06,4370,Li-ion
4.085,-3915,45,41.2,1880.06,4370,Li-ion
4.085,-3988,45,41.2,1880.06,4370,Li-ion
4.085,-3883,45,41.2,1880.06,4370,Li-ion
4.085,-3976,45,41.2,1880.06,4370,Li-ion
4.085,-3845,45,41.2,1880.06,4370,Li-ion
4.085,-3909,45,41.2,1880.06,4370,Li-ion
4.085,-3923,45,41.2,1880.06,4370,Li-ion
4.095,-3892,46,41.2,1892.456,4370,Li-ion
4.095,-3914,46,41.2,1892.456,4370,Li-ion
4.095,-3898,46,41.2,1892.456,4370,Li-ion
4.095,-3853,46,41.2,1892.456,4370,Li-ion
4.095,-3932,46,41.2,1892.456,4370,Li-ion
4.095,-3894,46,41.2,1892.456,4370,Li-ion
4.095,-3925,46,41.2,1892.456,4370,Li-ion
4.095,-3940,46,41.2,1892.456,4370,Li-ion
4.095,-3865,46,41.2,1892.456,4370,Li-ion
4.095,-3690,46,41.3,1904.852,4370,Li-ion
4.095,-3865,46,41.3,1904.852,4370,Li-ion
4.095,-3860,46,41.3,1904.852,4370,Li-ion
4.095,-3884,46,41.3,1904.852,4370,Li-ion
4.095,-3907,46,41.3,1904.852,4370,Li-ion
4.095,-3870,46,41.3,1904.852,4370,Li-ion
4.095,-3902,46,41.3,1904.852,4370,Li-ion
4.095,-3940,46,41.3,1904.852,4370,Li-ion
4.095,-3921,46,41.3,1904.852,4370,Li-ion
4.095,-3831,46,41.3,1904.852,4370,Li-ion
4.095,-3939,46,41.3,1913.116,4370,Li-ion
4.095,-3902,46,41.3,1913.116,4370,Li-ion
4.095,-3806,46,41.3,1913.116,4370,Li-ion
4.095,-3969,46,41.3,1913.116,4370,Li-ion
4.095,-3792,46,41.3,1913.116,4370,Li-ion
4.095,-3900,46,41.3,1913.116,4370,Li-ion
4.095,-3917,46,41.3,1913.116,4370,Li-ion
4.095,-3860,46,41.3,1913.116,4370,Li-ion
4.095,-3938,46,41.3,1913.116,4370,Li-ion
4.095,-3910,46,41.3,1925.512,4370,Li-ion
4.097,-3934,46,41.4,1925.512,4370,Li-ion
4.097,-3959,46,41.4,1925.512,4370,Li-ion
4.097,-3925,46,41.4,1925.512,4370,Li-ion
4.097,-3361,46,41.4,1925.512,4370,Li-ion
4.097,-3221,46,41.4,1925.512,4370,Li-ion
4.097,-3351,46,41.4,1925.512,4370,Li-ion
4.097,-3278,46,41.4,1925.512,4370,Li-ion
4.097,-3290,46,41.4,1925.512,4370,Li-ion
4.097,-3302,46,41.4,1925.512,4370,Li-ion
4.085,-3159,47,41.4,1937.908,4370,Li-ion
4.085,-3411,47,41.4,1937.908,4370,Li-ion
4.085,-3036,47,41.4,1937.908,4370,Li-ion
4.085,-3110,47,41.4,1937.908,4370,Li-ion
4.085,-3334,47,41.4,1937.908,4370,Li-ion
4.085,-3225,47,41.4,1937.908,4370,Li-ion
4.085,-3121,47,41.4,1937.908,4370,Li-ion
4.085,-3511,47,41.4,1937.908,4370,Li-ion
4.085,-3817,47,41.4,1937.908,4370,Li-ion
4.085,-3615,47,41.4,1937.908,4370,Li-ion
4.084,-3595,47,41.6,1946.172,4370,Li-ion
4.084,-3843,47,41.6,1946.172,4370,Li-ion
4.084,-1618,47,41.6,1946.172,4370,Li-ion
4.084,-1438,47,41.6,1946.172,4370,Li-ion
4.084,-1408,47,41.6,1946.172,4370,Li-ion
4.084,-1728,47,41.6,1946.172,4370,Li-ion
4.084,-1869,47,41.6,1946.172,4370,Li-ion
4.084,-1722,47,41.6,1946.172,4370,Li-ion
4.084,-1859,47,41.6,1946.172,4370,Li-ion
4.084,-1840,47,41.6,1946.172,4370,Li-ion
3.998,-1837,47,41.7,1954.436,4370,Li-ion
3.998,-1841,47,41.7,1954.436,4370,Li-ion
3.998,-1815,47,41.7,1954.436,4370,Li-ion
3.998,-1863,47,41.7,1954.436,4370,Li-ion
3.998,-1706,47,41.7,1954.436,4370,Li-ion
3.998,-1837,47,41.7,1954.436,4370,Li-ion
3.998,-1875,47,41.7,1954.436,4370,Li-ion
3.998,-1868,47,41.7,1954.436,4370,Li-ion
3.998,-1691,47,41.7,1954.436,4370,Li-ion
3.998,-1855,47,41.7,1954.436,4370,Li-ion
4.001,-1545,47,41.6,1962.7,4370,Li-ion
4.001,-1584,47,41.6,1962.7,4370,Li-ion
4.001,-1581,47,41.6,1962.7,4370,Li-ion
4.001,-1341,47,41.6,1962.7,4370,Li-ion
4.001,-1654,47,41.6,1962.7,4370,Li-ion
4.001,-1946,47,41.6,1962.7,4370,Li-ion
4.001,-1896,47,41.6,1962.7,4370,Li-ion
4.001,-1892,47,41.6,1962.7,4370,Li-ion
4.001,-1930,47,41.6,1962.7,4370,Li-ion
4.001,-1948,47,41.6,1966.832,4370,Li-ion
4,-1931,47,41.4,1966.832,4370,Li-ion
4,-1941,47,41.4,1966.832,4370,Li-ion
4,-1883,47,41.4,1966.832,4370,Li-ion
4,-1903,47,41.4,1966.832,4370,Li-ion
4,-1945,47,41.4,1966.832,4370,Li-ion
4,-1926,47,41.4,1966.832,4370,Li-ion
4,-1927,47,41.4,1966.832,4370,Li-ion
4,-1896,47,41.4,1966.832,4370,Li-ion
4,-1879,47,41.4,1966.832,4370,Li-ion
4,-1870,47,41.3,1970.964,4370,Li-ion
4,-1926,47,41.3,1970.964,4370,Li-ion
4,-1947,47,41.3,1970.964,4370,Li-ion
4,-1725,47,41.3,1970.964,4370,Li-ion
4,-1941,47,41.3,1970.964,4370,Li-ion
4,-1911,47,41.3,1970.964,4370,Li-ion
4,-1947,47,41.3,1970.964,4370,Li-ion
4,-1890,47,41.3,1970.964,4370,Li-ion
4,-1936,47,41.3,1970.964,4370,Li-ion
4,-1930,47,41.3,1970.964,4370,Li-ion
4,-1931,48,41.1,1979.228,4370,Li-ion
4,-1858,48,41.1,1979.228,4370,Li-ion
4,-1915,48,41.1,1979.228,4370,Li-ion
4,-1907,48,41.1,1979.228,4370,Li-ion
4,-1865,48,41.1,1979.228,4370,Li-ion
4,-1893,48,41.1,1979.228,4370,Li-ion
4,-1867,48,41.1,1979.228,4370,Li-ion
4,-1953,48,41.1,1979.228,4370,Li-ion
4,-1890,48,41.1,1979.228,4370,Li-ion
4.001,-1871,48,41,1983.36,4370,Li-ion
4.001,-1811,48,41,1983.36,4370,Li-ion
4.001,-1924,48,41,1983.36,4370,Li-ion
4.001,-1899,48,41,1983.36,4370,Li-ion
4.001,-1967,48,41,1983.36,4370,Li-ion
4.001,-1929,48,41,1983.36,4370,Li-ion
4.001,-1931,48,41,1983.36,4370,Li-ion
4.001,-1778,48,41,1983.36,4370,Li-ion
4.001,-1931,48,41,1983.36,4370,Li-ion
4.001,-1792,48,41,1983.36,4370,Li-ion
3.999,-1802,48,40.8,1987.492,4370,Li-ion
3.999,-1913,48,40.8,1987.492,4370,Li-ion
3.999,-1962,48,40.8,1987.492,4370,Li-ion
3.999,-1905,48,40.8,1987.492,4370,Li-ion
3.999,-1943,48,40.8,1987.492,4370,Li-ion
3.999,-1778,48,40.8,1987.492,4370,Li-ion
3.999,-1880,48,40.8,1987.492,4370,Li-ion
3.999,-1910,48,40.8,1987.492,4370,Li-ion
3.999,-1867,48,40.8,1987.492,4370,Li-ion
3.999,-1735,48,40.8,1987.492,4370,Li-ion
3.995,-1847,48,40.7,1995.756,4370,Li-ion
3.995,-1885,48,40.7,1995.756,4370,Li-ion
3.995,-1862,48,40.7,1995.756,4370,Li-ion
3.995,-1938,48,40.7,1995.756,4370,Li-ion
3.995,-1705,48,40.7,1995.756,4370,Li-ion
3.995,-1684,48,40.7,1995.756,4370,Li-ion
3.995,-1749,48,40.7,1995.756,4370,Li-ion
3.995,-1923,48,40.7,1995.756,4370,Li-ion
3.995,-1902,48,40.7,1995.756,4370,Li-ion
3.995,-1934,48,40.7,1995.756,4370,Li-ion
4.001,-1919,48,40.5,1999.888,4370,Li-ion
4.001,-1935,48,40.5,1999.888,4370,Li-ion
4.001,-1941,48,40.5,1999.888,4370,Li-ion
4.001,-1929,48,40.5,1999.888,4370,Li-ion
4.001,-1926,48,40.5,1999.888,4370,Li-ion
4.001,-1950,48,40.5,1999.888,4370,Li-ion
4.001,-1941,48,40.5,1999.888,4370,Li-ion
4.001,-1940,48,40.5,1999.888,4370,Li-ion
4.001,-1919,48,40.5,1999.888,4370,Li-ion
3.999,-1874,48,40.4,2004.02,4370,Li-ion
3.999,-1890,48,40.4,2004.02,4370,Li-ion
3.999,-1920,48,40.4,2004.02,4370,Li-ion
3.999,-1905,48,40.4,2004.02,4370,Li-ion
3.999,-1935,48,40.4,2004.02,4370,Li-ion
3.999,-1925,48,40.4,2004.02,4370,Li-ion
3.999,-1929,48,40.4,2004.02,4370,Li-ion
3.999,-1929,48,40.4,2004.02,4370,Li-ion
3.999,-1917,48,40.4,2004.02,4370,Li-ion
3.999,-1935,48,40.4,2004.02,4370,Li-ion
3.995,-1834,48,40.3,2008.152,4370,Li-ion
3.995,-1900,48,40.3,2008.152,4370,Li-ion
3.995,-1944,48,40.3,2008.152,4370,Li-ion
3.995,-1917,48,40.3,2008.152,4370,Li-ion
3.995,-1897,48,40.3,2008.152,4370,Li-ion
3.995,-1918,48,40.3,2008.152,4370,Li-ion
3.995,-1958,48,40.3,2008.152,4370,Li-ion
3.995,-1897,48,40.3,2008.152,4370,Li-ion
3.995,-1945,48,40.3,2008.152,4370,Li-ion
3.995,-1937,48,40.3,2016.416,4370,Li-ion
4.002,-1913,48,40.2,2016.416,4370,Li-ion
4.002,-1951,48,40.2,2016.416,4370,Li-ion
4.002,-1815,48,40.2,2016.416,4370,Li-ion
4.002,-1958,48,40.2,2016.416,4370,Li-ion
4.002,-1795,48,40.2,2016.416,4370,Li-ion
4.002,-1942,48,40.2,2016.416,4370,Li-ion
4.002,-1914,48,40.2,2016.416,4370,Li-ion
4.002,-1897,48,40.2,2016.416,4370,Li-ion
4.002,-1947,48,40.2,2016.416,4370,Li-ion
4.001,-1919,49,40,2020.548,4370,Li-ion
4.001,-1965,49,40,2020.548,4370,Li-ion
4.001,-1951,49,40,2020.548,4370,Li-ion
4.001,-1969,49,40,2020.548,4370,Li-ion
4.001,-1896,49,40,2020.548,4370,Li-ion
4.001,-1765,49,40,2020.548,4370,Li-ion
4.001,-1906,49,40,2020.548,4370,Li-ion
4.001,-1951,49,40,2020.548,4370,Li-ion
4.001,-1911,49,40,2020.548,4370,Li-ion
4.001,-1927,49,40,2020.548,4370,Li-ion
4.002,-1893,49,40,2024.68,4370,Li-ion
4.002,-1924,49,40,2024.68,4370,Li-ion
4.002,-1906,49,40,2024.68,4370,Li-ion
4.002,-1982,49,40,2024.68,4370,Li-ion
4.002,-1934,49,40,2024.68,4370,Li-ion
4.002,-1903,49,40,2024.68,4370,Li-ion
4.002,-1904,49,40,2024.68,4370,Li-ion
4.002,-1895,49,40,2024.68,4370,Li-ion
4.002,-1878,49,40,2024.68,4370,Li-ion
4.002,-1875,49,39.9,2032.944,4370,Li-ion
4.002,-1767,49,39.9,2032.944,4370,Li-ion
4.002,-1956,49,39.9,2032.944,4370,Li-ion
4.002,-1918,49,39.9,2032.944,4370,Li-ion
4.002,-1934,49,39.9,2032.944,4370,Li-ion
4.002,-1910,49,39.9,2032.944,4370,Li-ion
4.002,-1930,49,39.9,2032.944,4370,Li-ion
4.002,-1913,49,39.9,2032.944,4370,Li-ion
4.002,-1827,49,39.9,2032.944,4370,Li-ion
4.002,-1898,49,39.9,2032.944,4370,Li-ion
4.005,-1835,49,39.8,2037.076,4370,Li-ion
4.005,-1953,49,39.8,2037.076,4370,Li-ion
4.005,-1901,49,39.8,2037.076,4370,Li-ion
4.005,-1900,49,39.8,2037.076,4370,Li-ion
4.005,-1922,49,39.8,2037.076,4370,Li-ion
4.005,-1903,49,39.8,2037.076,4370,Li-ion
4.005,-1940,49,39.8,2037.076,4370,Li-ion
4.005,-1879,49,39.8,2037.076,4370,Li-ion
4.005,-1916,49,39.8,2037.076,4370,Li-ion
4.005,-1919,49,39.8,2037.076,4370,Li-ion
4.005,-1910,49,39.8,2041.208,4370,Li-ion
4.005,-1916,49,39.8,2041.208,4370,Li-ion
4.005,-1920,49,39.8,2041.208,4370,Li-ion
4.005,-1935,49,39.8,2041.208,4370,Li-ion
4.005,-1939,49,39.8,2041.208,4370,Li-ion
4.005,-1955,49,39.8,2041.208,4370,Li-ion
4.005,-1927,49,39.8,2041.208,4370,Li-ion
4.005,-1885,49,39.8,2041.208,4370,Li-ion
4.005,-1923,49,39.8,2041.208,4370,Li-ion
4.006,-1740,49,39.7,2049.472,4370,Li-ion
4.006,-1670,49,39.7,2049.472,4370,Li-ion
4.006,-1912,49,39.7,2049.472,4370,Li-ion
4.006,-1914,49,39.7,2049.472,4370,Li-ion
4.006,-1878,49,39.7,2049.472,4370,Li-ion
4.006,-1954,49,39.7,2049.472,4370,Li-ion
4.006,-1912,49,39.7,2049.472,4370,Li-ion
4.006,-1926,49,39.7,2049.472,4370,Li-ion
4.006,-1915,49,39.7,2049.472,4370,Li-ion
4.006,-1983,49,39.7,2049.472,4370,Li-ion
4.007,-1852,49,39.6,2053.604,4370,Li-ion
4.007,-1959,49,39.6,2053.604,4370,Li-ion
4.007,-1925,49,39.6,2053.604,4370,Li-ion
4.007,-1929,49,39.6,2053.604,4370,Li-ion
4.007,-1901,49,39.6,2053.604,4370,Li-ion
4.007,-1959,49,39.6,2053.604,4370,Li-ion
4.007,-1915,49,39.6,2053.604,4370,Li-ion
4.007,-1929,49,39.6,2053.604,4370,Li-ion
4.007,-1960,49,39.6,2053.604,4370,Li-ion
4.007,-1929,49,39.6,2053.604,4370,Li-ion
4.006,-1920,50,39.6,2057.736,4370,Li-ion
4.006,-1878,50,39.6,2057.736,4370,Li-ion
4.006,-1891,50,39.6,2057.736,4370,Li-ion
4.006,-1943,50,39.6,2057.736,4370,Li-ion
4.006,-1897,50,39.6,2057.736,4370,Li-ion
4.006,-1894,50,39.6,2057.736,4370,Li-ion
4.006,-1909,50,39.6,2057.736,4370,Li-ion
4.006,-1921,50,39.6,2057.736,4370,Li-ion
4.006,-1886,50,39.6,2057.736,4370,Li-ion
4.008,-1849,50,39.5,2066,4370,Li-ion
4.008,-1729,50,39.5,2066,4370,Li-ion
4.008,-1912,50,39.5,2066,4370,Li-ion
4.008,-1915,50,39.5,2066,4370,Li-ion
4.008,-1934,50,39.5,2066,4370,Li-ion
4.008,-1665,50,39.5,2066,4370,Li-ion
4.008,-1687,50,39.5,2066,4370,Li-ion
4.008,-1668,50,39.5,2066,4370,Li-ion
4.008,-1712,50,39.5,2066,4370,Li-ion
4.008,-2792,50,39.5,2066,4370,Li-ion
4.05,-3757,50,39.4,2070.132,4370,Li-ion
4.05,-3875,50,39.4,2070.132,4370,Li-ion
4.05,-3887,50,39.4,2070.132,4370,Li-ion
4.05,-3884,50,39.4,2070.132,4370,Li-ion
4.05,-3918,50,39.4,2070.132,4370,Li-ion
4.05,-3939,50,39.4,2070.132,4370,Li-ion
4.05,-3956,50,39.4,2070.132,4370,Li-ion
4.05,-3898,50,39.4,2070.132,4370,Li-ion
4.05,-3968,50,39.4,2070.132,4370,Li-ion
4.05,-3932,50,39.4,2070.132,4370,Li-ion
4.105,-3919,50,39.5,2074.264,4370,Li-ion
4.105,-3972,50,39.5,2074.264,4370,Li-ion
4.105,-3941,50,39.5,2074.264,4370,Li-ion
4.105,-3969,50,39.5,2074.264,4370,Li-ion
4.105,-3776,50,39.5,2074.264,4370,Li-ion
4.105,-3876,50,39.5,2074.264,4370,Li-ion
4.105,-3800,50,39.5,2074.264,4370,Li-ion
4.105,-3851,50,39.5,2074.264,4370,Li-ion
4.105,-3893,50,39.5,2074.264,4370,Li-ion
4.111,-3845,50,39.7,2086.66,4370,Li-ion
4.111,-3926,50,39.7,2086.66,4370,Li-ion
4.111,-3913,50,39.7,2086.66,4370,Li-ion
4.111,-3948,50,39.7,2086.66,4370,Li-ion
4.111,-3951,50,39.7,2086.66,4370,Li-ion
4.111,-3955,50,39.7,2086.66,4370,Li-ion
4.111,-3890,50,39.7,2086.66,4370,Li-ion
4.111,-3911,50,39.7,2086.66,4370,Li-ion
4.111,-3919,50,39.7,2086.66,4370,Li-ion
4.111,-3893,50,39.7,2086.66,4370,Li-ion
4.115,-3838,51,39.8,2099.056,4370,Li-ion
4.115,-3953,51,39.8,2099.056,4370,Li-ion
4.115,-3906,51,39.8,2099.056,4370,Li-ion
4.115,-4030,51,39.8,2099.056,4370,Li-ion
4.115,-3872,51,39.8,2099.056,4370,Li-ion
4.115,-3987,51,39.8,2099.056,4370,Li-ion
4.115,-3983,51,39.8,2099.056,4370,Li-ion
4.115,-3851,51,39.8,2099.056,4370,Li-ion
4.115,-3896,51,39.8,2099.056,4370,Li-ion
4.115,-3959,51,39.8,2099.056,4370,Li-ion
4.12,-3741,51,39.9,2107.32,4370,Li-ion
4.12,-4001,51,39.9,2107.32,4370,Li-ion
4.12,-4009,51,39.9,2107.32,4370,Li-ion
4.12,-3892,51,39.9,2107.32,4370,Li-ion
4.12,-3973,51,39.9,2107.32,4370,Li-ion
4.12,-3974,51,39.9,2107.32,4370,Li-ion
4.12,-3872,51,39.9,2107.32,4370,Li-ion
4.12,-3944,51,39.9,2107.32,4370,Li-ion
4.12,-3929,51,39.9,2107.32,4370,Li-ion
4.12,-3603,51,40,2119.716,4370,Li-ion
4.12,-3932,51,40,2119.716,4370,Li-ion
4.12,-3920,51,40,2119.716,4370,Li-ion
4.12,-3930,51,40,2119.716,4370,Li-ion
4.12,-3882,51,40,2119.716,4370,Li-ion
4.12,-3961,51,40,2119.716,4370,Li-ion
4.12,-3935,51,40,2119.716,4370,Li-ion
4.12,-3915,51,40,2119.716,4370,Li-ion
4.12,-3960,51,40,2119.716,4370,Li-ion
4.12,-3884,51,40,2119.716,4370,Li-ion
4.114,-3870,51,40.1,2132.112,4370,Li-ion
4.114,-3903,51,40.1,2132.112,4370,Li-ion
4.114,-3956,51,40.1,2132.112,4370,Li-ion
4.114,-3926,51,40.1,2132.112,4370,Li-ion
4.114,-3951,51,40.1,2132.112,4370,Li-ion
4.114,-3918,51,40.1,2132.112,4370,Li-ion
4.114,-3969,51,40.1,2132.112,4370,Li-ion
4.114,-3928,51,40.1,2132.112,4370,Li-ion
4.114,-3986,51,40.1,2132.112,4370,Li-ion
4.114,-3974,51,40.1,2132.112,4370,Li-ion
4.127,-3600,52,40.2,2144.508,4370,Li-ion
4.127,-3884,52,40.2,2144.508,4370,Li-ion
4.127,-3821,52,40.2,2144.508,4370,Li-ion
4.127,-3955,52,40.2,2144.508,4370,Li-ion
4.127,-3938,52,40.2,2144.508,4370,Li-ion
4.127,-3901,52,40.2,2144.508,4370,Li-ion
4.127,-3954,52,40.2,2144.508,4370,Li-ion
4.127,-3937,52,40.2,2144.508,4370,Li-ion
4.127,-3941,52,40.2,2144.508,4370,Li-ion
4.129,-3926,52,40.3,2152.772,4370,Li-ion
4.129,-3838,52,40.3,2152.772,4370,Li-ion
4.129,-3925,52,40.3,2152.772,4370,Li-ion
4.129,-3956,52,40.3,2152.772,4370,Li-ion
4.129,-3763,52,40.3,2152.772,4370,Li-ion
4.129,-3927,52,40.3,2152.772,4370,Li-ion
4.129,-3926,52,40.3,2152.772,4370,Li-ion
4.129,-3951,52,40.3,2152.772,4370,Li-ion
4.129,-4005,52,40.3,2152.772,4370,Li-ion
4.129,-3949,52,40.3,2152.772,4370,Li-ion
4.13,-3797,52,40.4,2165.168,4370,Li-ion
4.13,-3950,52,40.4,2165.168,4370,Li-ion
4.13,-3935,52,40.4,2165.168,4370,Li-ion
4.13,-3977,52,40.4,2165.168,4370,Li-ion
4.13,-3903,52,40.4,2165.168,4370,Li-ion
4.13,-3983,52,40.4,2165.168,4370,Li-ion
4.13,-3912,52,40.4,2165.168,4370,Li-ion
4.13,-3975,52,40.4,2165.168,4370,Li-ion
4.13,-3874,52,40.4,2165.168,4370,Li-ion
4.134,-3981,53,40.5,2177.564,4370,Li-ion
4.134,-3932,53,40.5,2177.564,4370,Li-ion
4.134,-3938,53,40.5,2177.564,4370,Li-ion
4.134,-4002,53,40.5,2177.564,4370,Li-ion
4.134,-3969,53,40.5,2177.564,4370,Li-ion
4.134,-3923,53,40.5,2177.564,4370,Li-ion
4.134,-3922,53,40.5,2177.564,4370,Li-ion
4.134,-3931,53,40.5,2177.564,4370,Li-ion
4.134,-3936,53,40.5,2177.564,4370,Li-ion
4.134,-3842,53,40.5,2177.564,4370,Li-ion
4.131,-3902,53,40.6,2189.96,4370,Li-ion
4.131,-3816,53,40.6,2189.96,4370,Li-ion
4.131,-3880,53,40.6,2189.96,4370,Li-ion
4.131,-3900,53,40.6,2189.96,4370,Li-ion
